Date,Price,Daily_Return,F_Tech,F_Sent,Composite_Score,Signal,Signal_Delayed,B&H_Cum,Strategy_Cum
2025-01-21,3.7383873462677,0.0012765052848531244,0.6936699998897936,1.267948069793204,-0.09097722798340552,0,0.0,-0.0767419710065127,0.02124467906202665
2025-01-22,3.7040724754333496,-0.009179057078879116,0.4065277944524112,1.1680957118609732,-0.22332160807294255,0,0.0,-0.0852166091531773,0.02124467906202665
2025-01-23,3.714557647705078,0.002830714663730083,0.7551455739967216,1.0901963761305322,0.01700879394582,1,0.0,-0.08262711839457049,0.02124467906202665
2025-01-24,3.7450592517852783,0.008211369151598591,1.356672889186104,1.0397707148105035,0.3980954475874609,1,1.0,-0.07509423101404256,0.029630496115910843
2025-01-27,3.72408938407898,-0.005599342038794752,1.1804881130496947,-2.924038303442699,1.8779081892068965,1,1.0,-0.0802730947682494,0.02386524279458402
2025-02-05,3.7050259113311768,-0.005118962189603282,1.1123107673813728,-1.9187685107549548,1.4348938647308056,1,1.0,-0.08498114202089158,0.018624115329469504
2025-02-06,3.7479190826416016,0.011577023302115963,1.7219195319361928,-1.6658103169803167,1.6994758459538424,1,1.0,-0.07438794738019194,0.03041675044873604
2025-02-07,3.801297187805176,0.01424206445939391,2.0732021907520366,-1.4714537545439623,1.832502816268807,1,1.0,-0.061205320862388723,0.04509201222866621
2025-02-10,3.805110216140747,0.0010030860906649064,1.78883214955601,0.07676254255398404,1.0425942727120123,1,1.0,-0.06026362897775561,0.046140329489597676
2025-02-11,3.789859294891357,-0.004008010381591043,1.372835829954465,0.05144161306099893,0.8031248527482794,1,1.0,-0.06403010210877147,0.04194738818840227
2025-02-12,3.826080083847046,0.009557291217780595,1.5713873278127188,0.025874418896015886,0.932482629129225,1,1.0,-0.05508476522354866,0.05190558281092472
2025-02-13,3.816548347473145,-0.002491253754499767,1.2379652222534003,0.0,0.7427791333520402,1,1.0,-0.057438788849869526,0.0492850190783678
2025-02-14,3.845143795013428,0.0074924892695820144,1.3612304903970955,-0.026246999897623295,0.8272370941973066,1,1.0,-0.05037665908940292,0.05714677582454564
2025-02-17,3.851815938949585,0.0017352131134367177,1.2293247757748453,-0.05293732031380024,0.7587697935904273,1,1.0,-0.048728860215429215,0.058981150772783764
2025-02-18,3.824173927307129,-0.00717635839317754,0.6551042344479536,-0.026636153815204556,0.403717002194854,1,1.0,-0.05555552284360976,0.05138152250321859
2025-02-19,3.84419059753418,0.005234246822331645,0.7934821022701597,0.0,0.4760892613620958,1,1.0,-0.05061206734018531,0.05688471289643937
2025-02-20,3.832752227783203,-0.0029754949607113668,0.4170676246017473,0.02704314688950741,0.2394233160052454,1,1.0,-0.05343696634957473,0.05373995775916307
2025-02-21,3.884224176406861,0.013429500673313388,1.0884994888065749,0.05457157159485397,0.6312710646460034,1,1.0,-0.04072509745183284,0.06789115923138689
2025-02-24,3.871832847595215,-0.003190168293300877,0.6279224162961631,-0.9407342816083388,0.7530471624210333,1,1.0,-0.04378534583050131,0.0644844067145105
2025-02-25,3.832752227783203,-0.010093571016704606,-0.3501533078183181,-0.8515509375285312,0.13052839032042166,1,1.0,-0.05343696634957473,0.05373995775916285
2025-02-26,3.8642075061798096,0.008206968916119939,0.11756271890898783,-0.7690367948296615,0.3781523492772573,1,1.0,-0.04566855295525751,0.062387968838165886
2025-02-27,3.876598834991455,0.0032066934272625414,0.09466811124716142,-0.6914937842549115,0.3333983804502615,1,1.0,-0.04260830457658915,0.06579472135504205
2025-02-28,3.807016372680664,-0.017949358515696012,-1.950634537640717,-0.6176402039857282,-0.923324640990139,0,1.0,-0.059792871357693955,0.04666438979730403
2025-03-03,3.7946250438690186,-0.0032548661730393835,-2.0882046644645147,-0.546764162094635,-1.0342171338408548,0,0.0,-0.06285311973636232,0.04666438979730403
2025-03-04,3.7908122539520255,-0.0010047870008008664,-2.0551871667192185,-0.6934141023501049,-0.9557466590914891,0,0.0,-0.06379475273949231,0.04666438979730403
2025-03-05,3.807016372680664,0.00427457696216571,-1.7334993838907151,-0.7723416523190858,-0.7311629694067947,0,0.0,-0.059792871357693844,0.04666438979730403
2025-03-06,3.8594412803649902,0.013770602107343155,-0.6646207633665699,-0.8643886602630105,-0.05301699391473769,0,0.0,-0.04684565309067301,0.04666438979730403
2025-03-07,3.849909782409668,-0.002469657461512398,-0.8403441688500666,-0.9746794344808948,-0.11433472751768203,0,0.0,-0.04919961783549065,0.04666438979730403
2025-03-10,3.834658622741699,-0.0039614330023138855,-1.0910824638424699,-1.69814689661506,0.024609280340542106,1,0.0,-0.05296614984800985,0.04666438979730403
2025-03-11,3.846096992492676,0.002982891275677302,-0.8237219042098999,-1.5063227623795632,0.1082959624258854,1,1.0,-0.05014125083862042,0.049786475874192604
2025-03-12,3.8365652561187744,-0.002478288091149694,-0.9428843047085012,-1.3526119614421817,-0.02468579824822803,0,1.0,-0.0524952744649414,0.04718480255278368
2025-03-13,3.8175015449523926,-0.004968952668269577,-1.2232481429644002,-1.2254031594645898,-0.24378762199280424,0,0.0,-0.05720338059908692,0.04718480255278368
2025-03-14,3.9137730598449703,0.02521846127865235,0.8479669714618134,-1.118033988749891,0.9559937783770445,1,0.0,-0.033427500559080614,0.04718480255278368
2025-03-17,3.902334928512573,-0.002922533104883329,0.6204212262879617,-1.7889384006170759,1.0878280960196074,1,1.0,-0.03625234068696648,0.0441243703003924
2025-03-18,3.9109137058258057,0.002198370327096244,0.7256438776755432,-1.6275066832653236,1.0863889999114553,1,1.0,-0.034133666429924214,0.046419742333858816
2025-03-19,3.916633129119873,0.0014624263597398102,0.8072187624595923,-1.5145634483323456,1.0901566368086937,1,1.0,-0.032721158043726106,0.04795005414839992
2025-03-20,3.8851778507232666,-0.008031203679185306,0.012377379870705002,-1.451911668595463,0.5881910953606082,1,1.0,-0.04048957143804344,0.03953375381792079
2025-03-21,3.822267532348633,-0.016192390874184115,-1.3681616846512814,-1.4693845341131304,-0.23314319714551668,0,1.0,-0.056026339345174536,0.022701216949193137
2025-03-24,3.8384714126586914,0.004239337035652824,-0.8231393333724338,-2.1696320818946306,0.37396923273439203,1,0.0,-0.05202451684487974,0.022701216949193137
2025-03-25,3.840377807617188,0.0004966547235989438,-0.7107152613670458,-1.8570320457905465,0.3163836614959911,1,1.0,-0.051553700343314746,0.023209146339421283
2025-03-26,3.825127124786377,-0.003971141276923884,-0.9763234565941769,-1.628940844801317,0.06578226396402076,1,1.0,-0.05532011459282715,0.01914583826346683
2025-03-27,3.8384714126586914,0.003488586767703694,-0.4758707412117817,-1.4515600148042036,0.2951015611946125,1,1.0,-0.05202451684487985,0.022701216949193137
2025-03-28,3.8203611373901367,-0.004718095648395315,-0.9849788879620606,-1.3076696830621917,-0.06791945955235967,0,1.0,-0.05649715584673942,0.017876014787896466
2025-03-31,3.7974846363067623,-0.00598804674759168,-1.5383319121381491,-1.187640012112529,-0.4479431424378778,0,0.0,-0.06214689498401482,0.017876014787896466
2025-04-01,3.7955782413482666,-0.00050201518664994,-1.505544185302186,-1.0859605632008764,-0.468942285900961,0,0.0,-0.0626177114855796,0.017876014787896466
2025-04-02,3.7927188873291016,-0.0007533381838940034,-1.4406131578035528,-0.999940332348753,-0.46439176174263047,0,0.0,-0.06332387735642342,0.017876014787896466
2025-04-03,3.77365517616272,-0.005026397086815626,-1.5896046919778972,-0.9298423208119815,-0.5818258868619457,0,0.0,-0.06803198349056883,0.017876014787896466
2025-04-07,3.5220143795013428,-0.06668356935496711,-3.614932486443361,4.206338820417797,-3.8514950200331355,0,0.0,-0.13017893735608665,0.017876014787896466
2025-04-08,3.5553760528564453,0.009472327412764825,-2.3781206344851102,2.910475569444483,-2.5910626084688593,0,0.0,-0.12193970746020444,0.017876014787896466
2025-04-09,3.589690685272217,0.009651477623078053,-1.6437521860564432,2.3137543343010414,-1.9117530453542826,0,0.0,-0.11346512819504329,0.017876014787896466
2025-04-10,3.6497411727905273,0.016728596634993043,-0.8838984574739389,1.945909014924992,-1.3087026804543602,0,0.0,-0.09863464392176291,0.017876014787896466
2025-04-11,3.6602261066436768,0.0028727883312154034,-0.6538905505353225,1.6863641878796,-1.0668800054730336,0,0.0,-0.09604521204465954,0.017876014787896466
2025-04-14,3.667851686477661,0.0020833630523926505,-0.39791944897526654,-0.4321837868435156,-0.06587815464775365,0,0.0,-0.0941619460384,0.017876014787896466
2025-04-15,3.670711278915405,0.0007796368779813267,-0.19222053494409375,-0.43735168781292905,0.059608354158715404,1,0.0,-0.09345572128605273,0.017876014787896466
2025-04-16,3.67928957939148,0.0023369586503163564,0.08620268213037693,-0.4425521370669989,0.22874246410502574,1,1.0,-0.09133716479201737,0.02025474894560464
2025-04-17,3.6821494102478023,0.0007772780028896253,0.3288912390925183,-0.44778578443196587,0.37644905722829736,1,1.0,-0.09063088115816686,0.021047770519303732
2025-04-18,3.691681146621704,0.002588633787475869,0.6140361791179378,-0.45305329476887235,0.5496430253783117,1,1.0,-0.08827685753184578,0.023690889276696936
2025-04-21,3.6935875415802,0.0005164029293918126,0.7128188359057671,-0.6181342161168442,0.6749449879901979,1,1.0,-0.08780604103028089,0.02421952625071122
2025-04-22,3.696447134017944,0.0007742045925680507,0.8391320218205011,-0.6181342161168442,0.7507328995390383,1,1.0,-0.08709981627793373,0.025012481711732315
2025-04-23,3.700259923934937,0.0010314742180144165,0.9660651648285051,-0.6181342161168442,0.8268927853438408,1,1.0,-0.08615818327480385,0.026069755659760885
2025-04-24,3.700259923934937,0.0,1.0140603174002145,-0.6181342161168442,0.8556898768868664,1,1.0,-0.08615818327480385,0.026069755659760885
2025-04-25,3.700259923934937,0.0,1.0771089710030104,-0.6181342161168442,0.893519069048544,1,1.0,-0.08615818327480385,0.026069755659760885
2025-04-28,3.694540739059448,-0.0015456170628703747,1.0433622417778066,-0.7752786831322284,0.9361288183195753,1,1.0,-0.08757063277949872,0.02448384473771803
2025-04-29,3.687868595123291,-0.0018059467759057313,0.97354039909925,-0.7621546009033585,0.8889860798208935,1,1.0,-0.08921843165347232,0.022633681441346365
2025-04-30,3.685008764266968,-0.0007754698364536017,0.9476546452571359,-0.7492712727685755,0.8683012962617118,1,1.0,-0.08992471528732293,0.02184065986764705
2025-05-06,3.7202768325805664,0.009570687770294573,1.272746024813504,-0.6595639316547216,1.0274731875499912,1,1.0,-0.08121466888987594,0.0316203777742321
2025-05-07,3.743153333663941,0.006149139462695796,1.3824412348015935,-0.6536234007571426,1.0909141011838133,1,1.0,-0.07556492975260065,0.037963955349724854
2025-05-08,3.7650763988494873,0.005856844011272955,1.4571894959078286,-0.5791103546838509,1.1059578394182374,1,1.0,-0.07015065774761142,0.04404314832553213
2025-05-09,3.760310411453247,-0.0012658408200419968,1.2661768886353073,-0.5056724592127073,0.9619751168662674,1,1.0,-0.07132769900152369,0.04272155589049653
2025-05-12,3.803203821182251,0.011406880027339694,1.650450222929024,0.13089576386827234,0.9379118282101055,1,1.0,-0.06073444547932061,0.0546157555804605
2025-05-13,3.807016372680664,0.0010024578428269315,1.4754102542488683,0.3615714935585055,0.7406175551259188,1,1.0,-0.05979287135769418,0.05567296341581107
2025-05-14,3.855628967285156,0.01276921080595761,1.8637266633981489,1.6911226547277158,0.44178693614780284,1,1.0,-0.04778716833079644,0.06915307402781745
2025-05-15,3.823220729827881,-0.008405434685821,1.1592358028118899,1.549305659914213,0.07581921772144873,1,1.0,-0.05579093109439259,0.06016637769493194
2025-05-16,3.802250623703003,-0.005484932104828255,0.6434545897090221,1.4295794762767087,-0.18575903668527016,0,1.0,-0.060969853730102996,0.05435143709345347
2025-05-19,3.796531438827514,-0.0015041577848223797,0.36284847688075,0.1125462867742273,0.17269057141875907,1,0.0,-0.062382303234797765,0.05435143709345347
2025-05-20,3.815595149993897,0.005021349480058612,0.519269413269013,0.13618604092943815,0.25708723158963254,1,1.0,-0.057674197100652025,0.0596457041339018
2025-05-21,3.830846309661865,0.003997059192192509,0.6098866133086968,0.1603247670266272,0.30180206117456715,1,1.0,-0.05390766508813305,0.06388117073607757
2025-05-22,3.828939914703369,-0.0004976432893398774,0.3421722728484697,0.13768758621203178,0.1502283292242691,1,1.0,-0.054378481589697825,0.06335173741080569
2025-05-23,3.801297187805176,-0.007219420391540665,-0.5206934753533192,0.11502694367663469,-0.35842686268264545,0,1.0,-0.061205320862388835,0.05567495419436197
2025-05-26,3.781280517578125,-0.005265747253665354,-1.1760600311591813,-0.77172089860015,-0.3969476592554487,0,0.0,-0.0661487763658134,0.05567495419436197
2025-05-27,3.761263608932495,-0.005293685182196084,-1.7033295550001877,-0.7396563296465789,-0.726135201141481,0,0.0,-0.07109229075074142,0.05567495419436197
2025-05-28,3.757450819015503,-0.0010136992014964097,-1.7442780040505657,-0.7088577705315593,-0.7630236942177157,0,0.0,-0.0720339237538713,0.05567495419436197
2025-05-29,3.780327320098877,0.006088303529510508,-1.2757996625822727,-0.7476055781534949,-0.46643756628796557,0,0.0,-0.06638418461659601,0.05567495419436197
2025-05-30,3.77365517616272,-0.0017649646105201144,-1.4661155291615737,-0.7890262088654859,-0.5640588339507498,0,0.0,-0.0680319834905696,0.05567495419436197
2025-06-03,3.771748542785645,-0.0005052484363486931,-1.5128427164874831,-0.38698022505197865,-0.7529135398716984,0,0.0,-0.06850285887363794,0.05567495419436197
2025-06-04,3.787952899932861,0.004296245352360728,-1.1316932392871242,-0.41804461309286517,-0.5117980983351283,0,0.0,-0.06450091861033647,0.05567495419436197
2025-06-05,3.7974846363067623,0.002516329169264475,-0.8989504972365953,-0.4505932764606635,-0.35913298775769176,0,0.0,-0.06214689498401549,0.05567495419436197
2025-06-06,3.799391031265259,0.0005020151866501621,-0.8096395969236979,-0.48482807167238334,-0.29185252948526536,0,0.0,-0.06167607848245049,0.05567495419436197
2025-06-09,3.807969570159912,0.002257872070566158,-0.6178675230883972,-0.02624699989762273,-0.36022171389398927,0,0.0,-0.0595574631069119,0.05567495419436197
2025-06-10,3.786046266555786,-0.005757216070191751,-0.9566411758222849,0.05636716708407095,-0.5965315723269993,0,0.0,-0.06497179399340469,0.05567495419436197
2025-06-11,3.816548347473145,0.00805644695544272,-0.2502147051664769,0.15449707678033317,-0.21192765381201942,0,0.0,-0.05743878884986975,0.05567495419436197
2025-06-12,3.8184547424316406,0.0004995076139302501,-0.04369324772400541,0.2799116208089919,-0.138180596958,0,0.0,-0.056967972348304974,0.05567495419436197
2025-06-13,3.7936718463897705,-0.0064902945598585005,-0.6116018039900224,0.4618065678641282,-0.5516837095396647,0,0.0,-0.06308852798714515,0.05567495419436197
2025-06-16,3.803203821182251,0.0025125986586191917,-0.24395501425800895,-0.29387690682262474,-0.02882224582575546,0,0.0,-0.06073444547932072,0.05567495419436197
2025-06-17,3.802250623703003,-0.000250630132926144,-0.2129951594783196,-0.23994948963428905,-0.03181729983327611,0,0.0,-0.06096985373010322,0.05567495419436197
2025-06-18,3.805174827575684,0.0007690718372039829,0.010700350704045663,-0.18456366115765935,0.08024567488549114,1,0.0,-0.06024767209032156,0.05567495419436197
2025-06-19,3.774959325790405,-0.007940634308392536,-1.0858490309695559,-0.12689245413047034,-0.6007524369295454,0,1.0,-0.06770990166671287,0.04729222543457556
2025-06-20,3.77983283996582,0.0012910110427202248,-0.7739505718761618,-0.06586273258359987,-0.43802525009225707,0,0.0,-0.06650630485474585,0.04729222543457556
2025-06-23,3.792503833770752,0.0033522630077595927,0.30480400216153053,1.2513919190884022,-0.3176743663384426,0,0.0,-0.06337698847253359,0.04729222543457556
2025-06-24,3.83636474609375,0.01156515965321736,2.8030776221925255,1.140694890899038,1.2255686169559001,1,0.0,-0.052544793809341184,0.04729222543457556
2025-06-25,3.89971923828125,0.016514199347704928,3.5083738023728848,1.0469736606781466,1.6862348171524721,1,1.0,-0.03689832966128781,0.06458741802070378
2025-06-26,3.885098934173584,-0.0037490658209820005,2.218037700019974,0.9689627902498861,0.9432375039120298,1,1.0,-0.040509061215685316,0.06059620971835478
2025-06-27,3.862681150436402,-0.0057701963623097985,1.2158155129796298,0.9093835369447477,0.36573589300987874,1,1.0,-0.04604551234032783,0.054476361327158385
2025-06-30,3.8812003135681152,0.004794380486109029,1.4403019129974284,2.3401860157335763,-0.07189325849497352,0,1.0,-0.04147189156005615,0.05953192221696857
2025-07-01,3.8870482444763184,0.0015067325661495268,1.2933245997642095,1.9788516009383852,-0.01554588051682837,0,0.0,-0.040027646043499954,0.05953192221696857
2025-07-02,3.890947103500366,0.0010030384957502303,1.1299356509196843,1.7245037093257147,-0.011840093178475342,0,0.0,-0.03906475681762567,0.05953192221696857
2025-07-03,3.9133646488189697,0.005761462369518355,1.4236967476212186,1.5316391113270966,0.24156240404189244,1,0.0,-0.03352836457448649,0.05953192221696857
2025-07-04,3.929934501647949,0.004234170417515282,1.4958457707526662,1.3784048752090001,0.3461455123679996,1,1.0,-0.029436158966400172,0.06401816093843271
2025-07-07,3.9123902320861816,-0.004464265130731948,0.8161711437577608,0.0,0.48970268625465646,1,1.0,-0.03376901327907578,0.0592681017640897
2025-07-08,3.9455294609069824,0.008470328074387856,1.3212508844721143,0.0,0.7927505306832685,1,1.0,-0.02558471982591004,0.06824045010476554
2025-07-09,3.942605495452881,-0.0007410831633809511,0.9785676428097583,0.0,0.5871405856858549,1,1.0,-0.02630684258418814,0.06744879509275048
2025-07-10,3.962099313735962,0.00494439991664497,1.1576760865320468,0.0,0.6946056519192281,1,1.0,-0.02149251421782361,0.0727266888262299
2025-07-11,3.9757447242736816,0.0034439849830147917,1.1469291553802192,0.0,0.6881574932281315,1,1.0,-0.01812254913102218,0.07642114343342654
2025-07-14,3.9747700691223145,-0.000245150335084765,0.8185801882131297,1.2531592729039907,-0.010115596233718438,0,1.0,-0.018363256717114917,0.07615725842942145
2025-07-15,3.9747700691223145,0.0,0.5228535820006619,1.1496691395504801,-0.14615550661979493,0,0.0,-0.018363256717114917,0.07615725842942145
2025-07-16,3.965997695922852,-0.002207014002548191,0.004100510154376685,1.065535477428368,-0.4237538848787213,0,0.0,-0.020529742754956004,0.07615725842942145
2025-07-17,3.9981627464294434,0.008110204032558466,0.516402324384282,1.0029368638858271,-0.09133335092376166,0,0.0,-0.012586039124876214,0.07615725842942145
2025-07-18,4.027403354644775,0.0073135112474962405,1.095490917696902,0.9746794344808734,0.26742277682579185,1,0.0,-0.005364576016081202,0.07615725842942145
2025-07-21,4.051770210266113,0.006050264519255499,1.7489992776880394,0.881630720467868,0.6967472784256763,1,1.0,0.000653231399243337,0.08266829450723634
2025-07-22,4.094656944274902,0.010584690587863488,2.7187620096218734,0.7958224257542037,1.3129282354714427,1,1.0,0.01124483623935002,0.09412800341388539
2025-07-23,4.09270715713501,-0.00047617838720748207,1.8888287619467743,0.715219170281695,0.8472095890553866,1,1.0,0.010763303304157645,0.09360700330582117
2025-07-24,4.118048667907715,0.006191870026304169,2.0443951574614467,0.638077469546478,0.9714061066582769,1,1.0,0.01702181830557481,0.10037847573014691
2025-07-25,4.096605777740479,-0.005207051177986699,0.6908502772149149,0.5627314338711228,0.1894175927804998,1,1.0,0.011726133648528592,0.09464874869186501
2025-07-28,4.107327461242676,0.002617211438907363,0.5807048485669521,0.5627314338711228,0.12333033559172213,1,1.0,0.01437403485855504,0.09751367591852689
2025-07-29,4.127796173095703,0.004983462372107672,0.8252151924589001,0.5627314338711228,0.27003654192689086,1,1.0,0.019429129692515756,0.10298309402534045
2025-07-30,4.124871730804443,-0.0007084754596946574,0.12025012170481647,0.5627314338711228,-0.15294250052555924,0,1.0,0.018706889171230756,0.10220165757076538
2025-07-31,4.049821376800537,-0.01819459098411036,-2.6968543137763534,0.5627314338711228,-1.8432051618142613,0,0.0,0.0001719339900647654,0.10220165757076538
2025-08-01,4.028377532958984,-0.005295009790899474,-2.684241857771587,0.5627314338711228,-1.8356376882114014,0,0.0,-0.005123986192995478,0.10220165757076538
2025-08-04,4.046896934509277,0.004597235834718161,-2.0301497726025657,2.3500058452112946,-2.158092201646057,0,0.0,-0.0005503065312203459,0.10220165757076538
2025-08-05,4.077112197875977,0.007466279437225998,-1.3120326801662683,2.057138347758369,-1.6100749472031086,0,0.0,0.006911864163667403,0.10220165757076538
2025-08-06,4.087833404541016,0.0026296079540377715,-1.1332294913616114,1.8612204098766212,-1.4244258587676155,0,0.0,0.009559647610687172,0.10220165757076538
2025-08-07,4.086858749389648,-0.00023842829560627443,-1.1717500233637563,1.7369608421127032,-1.397834350863335,0,0.0,0.009318940024594546,0.10220165757076538
2025-08-08,4.077112197875977,-0.0023848515721585084,-1.3299547063792116,1.6881943016133847,-1.473250544472881,0,0.0,0.006911864163667625,0.10220165757076538
2025-08-11,4.095631122589111,0.0045421670570611195,-0.9828950268156794,3.9230090491865988,-2.158940635764047,0,0.0,0.011485426062435744,0.10220165757076538
2025-08-12,4.120973110198975,0.006187565933389871,-0.5815893160328413,2.8007652015629056,-1.469259670244867,0,0.0,0.017744058826860032,0.10220165757076538
2025-08-13,4.155086994171143,0.008278113702741674,-0.10227522789733998,2.2509257354845507,-0.9617354309322242,0,0.0,0.026169059866118616,0.10220165757076538
2025-08-14,4.148264408111572,-0.0016419839269650183,-0.3514956694369066,1.9033868119570976,-0.972252126444983,0,0.0,0.02448410676346957,0.10220165757076538
2025-08-15,4.186276912689209,0.009163471957888358,0.25680622159169963,1.6547614009631868,-0.507820827430255,0,0.0,0.03387193814709888,0.10220165757076538
2025-08-18,4.217467308044434,0.007450628805916404,0.7206365194649436,2.135033314643103,-0.4216314141782752,0,0.0,0.041574934191086266,0.10220165757076538
2025-08-19,4.196023464202881,-0.005084531135700954,0.2779531833399655,1.8266322470200897,-0.5638809888040567,0,0.0,0.03627901400802602,0.10220165757076538
2025-08-20,4.253530025482178,0.013705014228327483,1.3422401772503494,1.60011802048562,0.1652968981559615,1,0.0,0.0504812326395232,0.10220165757076538
2025-08-21,4.267175674438477,0.003208076321208564,1.5245851338642762,1.422679775627574,0.345679170067536,1,1.0,0.05385125660782797,0.10573760460961501
2025-08-22,4.36561918258667,0.023069945007864634,2.638731338721693,1.2773720637750696,1.0722899777229877,1,1.0,0.07816354714423968,0.1312469103410867
2025-08-25,4.449442386627197,0.01920075951078748,2.7930254057652992,3.1057181217652237,0.4335279947530899,1,1.0,0.09886510612625377,0.15296771021386735
