date,Benchmark,strategy_return_raw,Strategy,gross_strategy_return,fee,turnover,selected_count,selected_codes,avg_selected_prob,strategy_config,strategy_cumulative,benchmark_cumulative,excess_cumulative
2025-04-03,-0.005603846302162027,-0.00491079583812981,-0.0014317393210404109,-0.004846362580779122,6.443325735068845e-05,0.06443325735068844,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.06795478811464228,-0.004601894236894277,-0.063352893877748
2025-04-07,-0.07739905377470928,-0.08203283807972672,-0.00491079583812981,-0.08197162648524357,6.121159448315406e-05,0.06121159448315406,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.07253187186211774,-0.08164476575209656,0.009112893889978824
2025-04-08,0.01746322233121081,0.01910512245441013,-0.08203283807972672,0.019163273469169125,5.8151014758996345e-05,0.058151014758996346,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.1486147146417599,-0.06560732411739423,-0.08300739052436568
2025-04-09,0.011252241948405906,0.009989687627011783,0.01910512245441013,0.01004493109103283,5.5243464021046514e-05,0.05524346402104651,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.1323488945091078,-0.055093311653544585,-0.07725558285556322
2025-04-10,0.016318855948485783,0.014506492267888763,0.009989687627011783,0.014558973558708757,5.2481290819994166e-05,0.05248129081999416,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.1236813309960223,-0.0396735155216581,-0.0840078154743642
2025-04-11,0.004864231936456603,0.004147934826286402,0.014506492267888763,0.004197792052565396,4.985722627899449e-05,0.04985722627899449,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.11096902099990946,-0.03500226476643342,-0.07596675623347604
2025-04-14,0.002701046613737823,0.0034561968227015518,0.004147934826286402,0.003900326055637812,0.00044412923293626015,0.44412923293626017,1,510050,0.6725281694293236,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.10728137844046737,-0.03239576090141616,-0.07488561753905121
2025-04-15,-0.00018874683308291174,0.0010982190351159448,0.0034561968227015518,0.0011646167724007502,6.639773728480547e-05,0.06639773728480547,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.1041959671770668,-0.03257839313722355,-0.07161757403984326
2025-04-16,0.002391370605502874,0.006847307780829207,0.0010982190351159448,0.006910385631249773,6.30778504205652e-05,0.0630778504205652,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.10321217813648709,-0.030264929543443397,-0.07294724859304369
2025-04-17,0.00014484223094901605,0.0003641726459723467,0.006847307780829207,0.00042409660387188365,5.992395789953697e-05,0.059923957899536966,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.09707159590608805,-0.03012447095240889,-0.06694712495367916
2025-04-18,0.002579501871631612,0.0018780413047794825,0.0003641726459723467,0.0019349690647840426,5.692776000456011e-05,0.05692776000456011,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.0967427740800455,-0.02762267520998085,-0.06912009887006465
2025-04-21,0.0021830896542157086,-0.0005409825155734399,0.0018780413047794825,-0.00048690114356910786,5.408137200433206e-05,0.05408137200433206,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.09504641970092731,-0.02549988833223782,-0.06954653136868949
2025-04-22,0.0002896203782869339,0.0009921037424869745,-0.0005409825155734399,0.00104348104589109,5.137730340411553e-05,0.05137730340411553,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.09553598376527472,-0.02521765324125591,-0.07031833052401881
2025-04-23,0.001417188827440824,-0.0007228845304959538,0.0009921037424869745,-0.0006740760922620442,4.880843823390969e-05,0.048808438233909686,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.09463866162982348,-0.023836202590242883,-0.0708024590395806
2025-04-24,-0.0006625174781747512,0.0006154330381292594,-0.0007228845304959538,0.0006618010544514736,4.636801632221421e-05,0.04636801632221421,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.09529313333584044,-0.024482928167588236,-0.0708102051682522
2025-04-25,-0.00019979920748584845,-0.001705635109686215,0.0006154330381292594,-0.0013742515979602962,0.00033138351172591884,0.33138351172591884,1,510050,0.5373801990172968,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.09473634684027299,-0.024677835705429252,-0.07005851113484374
2025-04-28,-0.0012421621489338286,-0.0019213243512219362,-0.001705635109686215,-0.0013088838444638023,0.0006124405067581338,0.6124405067581338,1,159351,0.5493847764443041,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.09628039631062502,-0.025889343980932122,-0.0703910523296929
2025-04-29,-0.0015407577830942876,-0.0038189818496656295,-0.0019213243512219362,-0.003152316407956616,0.0006666654417090132,0.6666654417090132,1,512050,0.5749184170838323,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.09801673479187001,-0.02739021255578855,-0.07062652223608146
2025-04-30,-0.00020005129441627578,-0.0020782769211385374,-0.0038189818496656295,-0.001969451478115663,0.00010882544302287442,0.10882544302287442,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.10146139251040198,-0.027584784402728713,-0.07387660810767327
2025-05-06,0.011279115060569972,0.021624526825439163,-0.0020782769211385374,0.021727910996310894,0.00010338417087173076,0.10338417087173075,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.1033288045610995,-0.016616801299358053,-0.08671200326174144
2025-05-07,0.0054121557751609095,0.010322599455618295,0.021624526825439163,0.010420814417946438,9.82149623281443e-05,0.09821496232814429,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.08393871424173238,-0.01129457824131408,-0.0726441360004183
2025-05-08,0.006184354329080821,0.013500254993653062,0.010322599455618295,0.014109935555701197,0.0006096805620481352,0.6096805620481351,1,159919,0.5877839921945051,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.07448258051205114,-0.005180073586074974,-0.06930250692597617
2025-05-09,-0.0021042110574184397,-0.004014616589631463,0.013500254993653062,-0.0038995155098756956,0.00011510107975576695,0.11510107975576696,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.06198785934789597,-0.007273384675375305,-0.05471447467252066
2025-05-12,0.01086023387044091,0.0243046209883518,-0.004014616589631463,0.02461169002629761,0.0003070690379458099,0.30706903794580986,1,159919,0.5384951370037224,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.0657536184490336,0.0035078585364614057,-0.06926147698549501
2025-05-13,0.0012642758915173136,0.0029216526624012227,0.0243046209883518,0.003038511975857557,0.00011685931345633406,0.11685931345633406,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.04304711423569829,0.004776569328957203,-0.047823683564655495
2025-05-14,0.011384466517906783,0.031095779348052247,0.0029216526624012227,0.031482175375103824,0.00038639602705157805,0.38639602705157805,1,510050,0.6107829712905906,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.040251230289212514,0.01621541454046005,-0.05646664482967256
2025-05-15,-0.008371435208105002,-0.01902511041553591,0.031095779348052247,-0.018823226950080693,0.00020188346545521452,0.20188346545521452,1,510050,0.5840871728617643,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.010407094316721266,0.007708233040156998,-0.018115327356878264
2025-05-16,-0.005255090591212333,-0.01855615289951675,-0.01902511041553591,-0.017850961736159156,0.000705191163357591,0.705191163357591,1,159361,0.6117433797962256,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.02923420861377668,0.002412634986020512,-0.03164684359979719
2025-05-19,-0.0013598562097612843,-0.0057220075110142364,-0.01855615289951675,-0.004993405965710815,0.0007286015453034207,0.7286015453034207,1,159352,0.6291504793526181,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.047247887068359806,0.001049497939591637,-0.04829738500795144
2025-05-20,0.005178729728612663,0.018722764261365148,-0.0057220075110142364,0.019491352534273147,0.0007685882729079982,0.7685882729079982,1,510310,0.5587717335447129,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.05269954181468939,0.006233662734383971,-0.05893320454907336
2025-05-21,0.004066160685774783,0.014408799821256996,0.018722764261365148,0.014598958680519594,0.00019015885926259836,0.19015885926259835,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.0349634586514026,0.01032517049449777,-0.04528862914590037
2025-05-22,-0.0011389642848018272,-0.0033791041529166676,0.014408799821256996,-0.0031984532366171993,0.00018065091629946838,0.18065091629946836,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.021058440306912507,0.009174446209268217,-0.030232886516180724
2025-05-23,-0.0075411005782323876,-0.024510072869055734,-0.0033791041529166676,-0.02433845449857124,0.00017161837048449503,0.17161837048449502,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.024366385796734114,0.001564160209422072,-0.025930546006156185
2025-05-26,-0.004726091886573927,-0.01483535660737726,-0.024510072869055734,-0.01467231915541699,0.00016303745196027036,0.16303745196027036,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.048279236774356304,-0.0031693240420268554,-0.04510991273232945
2025-05-27,-0.005307712029856679,-0.01558952518939636,-0.01483535660737726,-0.015434639610034103,0.00015488557936225677,0.15488557936225678,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.062398353687453945,-0.008460214212539174,-0.05393813947491477
2025-05-28,-0.0015656765376158704,-0.004445758327046327,-0.01558952518939636,-0.004298617026652183,0.00014714130039414382,0.14714130039414383,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.07701511817026285,-0.010012644791259295,-0.06700247337900356
2025-05-29,0.006823669276464245,0.016795165461132352,-0.004445758327046327,0.016934949696506787,0.00013978423537443674,0.13978423537443674,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.0811184858943953,-0.0032572984914333025,-0.077861187402962
2025-05-30,-0.002969676374829089,-0.00764447293499178,0.016795165461132352,-0.007511677911386065,0.00013279502360571485,0.13279502360571485,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.06568571882581598,-0.006217301743886572,-0.0594684170819294
2025-06-03,-0.0007298190919385744,-0.0014403714072647987,-0.00764447293499178,-0.0013142161348393695,0.0001261552724254291,0.12615527242542912,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.0728280590610284,-0.006942583330312169,-0.06588547573071624
2025-06-04,0.004167822750374722,0.00897096045874581,-0.0014403714072647987,0.009090807967549968,0.00011984750880415767,0.11984750880415766,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.07416353101437512,-0.0028036960366878416,-0.07135983497768728
2025-06-05,0.0025016921754638793,0.004760640413914744,0.00897096045874581,0.004874495547278693,0.00011385513336394977,0.11385513336394977,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.06585788865984021,-0.00030901784566128576,-0.06554887081417893
2025-06-06,0.0008310042123499395,0.0016212827770155582,0.004760640413914744,0.0017294451537113104,0.00010816237669575227,0.10816237669575227,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.061410773972254695,0.0005217295715571613,-0.061932503543811857
2025-06-09,0.0025743132202506736,0.004430193258423471,0.0016212827770155582,0.004532947516284435,0.00010275425786096464,0.10275425786096463,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.05988905542540368,0.0030973858871412574,-0.06298644131254494
2025-06-10,-0.005953024352320951,-0.010884416951865624,0.004430193258423471,-0.010786800406897707,9.761654496791641e-05,0.09761654496791641,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.05572418225657927,-0.002874077278794407,-0.05285010497778486
2025-06-11,0.00767360997910721,0.013240071160582798,-0.010884416951865624,0.013332806878302319,9.27357177195206e-05,0.0927357177195206,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.06600207397446245,0.004777478152225623,-0.07077955212668807
2025-06-12,0.000517966085814392,0.0005604811824055579,0.013240071160582798,0.0006485801142391025,8.809893183354453e-05,0.08809893183354453,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.053635874970047515,0.005297918809698432,-0.05893379377974595
2025-06-13,-0.006091271144453431,-0.009554350461520492,0.0005604811824055579,-0.009470656476278625,8.369398524186731e-05,0.08369398524186732,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.05310545568626446,-0.0008256233947261382,-0.05227983229153832
2025-06-16,0.002542251556793773,0.0037333868228026754,-0.009554350461520492,0.0038128961087824493,7.950928597977395e-05,0.07950928597977394,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.06215241801273963,0.0017145292197069395,-0.06386694723244657
2025-06-17,-0.00067593906152566,-0.0010055817879669655,0.0037333868228026754,-0.0009300479662861803,7.55338216807852e-05,0.07553382168078521,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.05865107020835103,0.0010374312409096031,-0.059688501449260634
2025-06-18,0.00014071840866125562,5.912389945415674e-05,-0.0010055817879669655,0.00013088103005090275,7.175713059674601e-05,0.071757130596746,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.059597673548271723,0.0011782956352441865,-0.06077596918351591
2025-06-19,-0.007834942211532483,-0.010172061638512423,5.912389945415674e-05,-0.010103892364445515,6.816927406690867e-05,0.06816927406690867,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.05954207329567618,-0.006665878454498508,-0.05287619484117767
2025-06-20,0.0005183557584458737,0.0012595861206818836,-0.010172061638512423,0.0013243469310454468,6.476081036356325e-05,0.06476081036356325,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.06910846929454018,-0.006150977992534612,-0.06295749130200556
2025-06-23,0.0044234299515589215,0.005172667538394768,0.0012595861206818836,0.005234190308240153,6.152276984538508e-05,0.061522769845385086,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.06793593124260322,-0.0017547564612593325,-0.06618117478134389
2025-06-24,0.01183305915061078,0.017466933345852274,0.005172667538394768,0.01796781096921353,0.0005008776233612559,0.5008776233612559,1,510050,0.5261704183882037,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.06311467369043766,0.010057538552350476,-0.07317221224278814
2025-06-25,0.015154940366082642,0.0294432843056015,0.017466933345852274,0.03006091634556006,0.0006176320399585618,0.6176320399585618,1,159351,0.6889374130875953,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.04675016014308142,0.02536490031542349,-0.07211506045850491
2025-06-26,-0.002845050908497654,-0.005376419080518613,0.0294432843056015,-0.005104470606449448,0.00027194847406916494,0.27194847406916495,1,510050,0.5712109869856863,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.018683354093905202,0.022447684974239435,-0.04113103906814464
2025-06-27,-0.005428020019169311,-0.014573851394249129,-0.005376419080518613,-0.014464851156819152,0.00010900023742997598,0.10900023742997599,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.023959323632985252,0.016897818471645953,-0.040857142104631206
2025-06-30,0.0072518518775762375,0.014113116050435017,-0.014573851394249129,0.014216666275993495,0.00010355022555847714,0.10355022555847714,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.038183995405100535,0.02427221082583264,-0.062456206230933176
2025-07-01,4.146452908901366e-05,-0.0019435204305642629,0.014113116050435017,-0.0016005213813905792,0.00034299904917368365,0.3429990491736836,1,159351,0.49586663280661214,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.02460977451308688,0.02431468179071339,-0.04892445630380027
2025-07-02,-0.00014589170342166335,-0.0007010876741284723,-0.0019435204305642629,-0.0005248181012822929,0.0001762695728461794,0.1762695728461794,1,159351,0.4951973402673941,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.02650546534409337,0.024165242776947204,-0.050670708121040575
2025-07-03,0.005777339411152688,0.012868061527008794,-0.0007010876741284723,0.01349483648014449,0.000626774953135696,0.626774953135696,1,510310,0.4924474217362166,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.027187970363171998,0.030082192997575197,-0.057270163360747195
2025-07-04,0.0027305536344256753,0.007588764522783614,0.012868061527008794,0.007720182850698325,0.00013141832791471102,0.131418327914711,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.014669765311591032,0.03289488767342208,-0.04756465298501311
2025-07-07,-0.0039698464708096265,-0.01280719515910312,0.007588764522783614,-0.012123885255979709,0.0006833099031234115,0.6833099031234114,1,512050,0.5579559374802432,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.007192326183361519,0.028794453548874444,-0.03598677973223596
2025-07-08,0.008776306557280428,0.025236852188711363,-0.01280719515910312,0.025466822964150603,0.00022997077543923864,0.22997077543923863,1,159351,0.49045072137368323,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,-0.019907407817386424,0.037823469057649106,-0.05773087687503553
2025-07-09,-0.0009150055032301485,-0.0024241192532112234,0.025236852188711363,-0.0022764818218765272,0.00014763743133469623,0.14763743133469623,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.004827044062777119,0.03687385487207995,-0.03204681080930283
2025-07-10,0.004825120472094269,0.012008496278038605,-0.0024241192532112234,0.012148751837806566,0.0001402555597679614,0.14025555976796142,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.0023912234791172438,0.0418768961362026,-0.03948567265708536
2025-07-11,0.0037884191511710352,0.012129679034411948,0.012008496278038605,0.012799025958434313,0.0006693469240223648,0.6693469240223648,1,159919,0.5136795171268982,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.014428434755404895,0.0458239625226875,-0.031395527767282605
2025-07-14,-0.0003001110600406448,-0.002426245754913923,0.012129679034411948,-0.0019921196486516798,0.0004341261062622435,0.43412610626224346,1,510050,0.5136795171268982,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.026733126072368885,0.045510099184678854,-0.01877697311230997
2025-07-15,5.600947091916053e-05,-0.0019612104587972343,-0.002426245754913923,-0.0017164554077777295,0.0002447550510195046,0.24475505101950457,1,510050,0.504816382977199,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.024242019183806418,0.04556865765217499,-0.021326638468368575
2025-07-16,-0.002218239693767138,-0.007831125395372495,-0.0019612104587972343,-0.007665673996875817,0.00016545139849667866,0.16545139849667867,1,510050,0.588295335445666,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.022233265023443582,0.043249335753212215,-0.021016070729768632
2025-07-17,0.008853107971420332,0.027442594473290987,-0.007831125395372495,0.028201257176360458,0.0007586627030694696,0.7586627030694696,1,510300,0.5061755963854672,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.01422802814172397,0.05248533476374795,-0.03825730662202398
2025-07-18,0.007119312047659143,0.026707103901828528,0.027442594473290987,0.026890915315056524,0.0001838114132279971,0.1838114132279971,1,510050,0.5136795171268982,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.042061076621462856,0.0599783062875161,-0.017917229666053247
2025-07-21,0.005791851229346862,0.020488719059924783,0.026707103901828528,0.021221845700732166,0.0007331266408073842,0.7331266408073842,1,159352,0.5104235964788564,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.06989151006684358,0.06611754294386851,0.0037739671229750638
2025-07-22,0.009542068328146774,0.03629720898204396,0.020488719059924783,0.036717305837075186,0.0004200968550312286,0.4200968550312286,1,159351,0.5104235964788564,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.09181221664120187,0.07629050938447501,0.015521707256726858
2025-07-23,-0.0006720350641097605,-0.0018411217578308168,0.03629720898204396,-0.0014277770631470567,0.00041334469468376007,0.41334469468376006,1,159352,0.5104235964788564,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.13144195283777615,0.07556720442300002,0.05587474841477613
2025-07-24,0.007586019256921928,0.031143494313720207,-0.0018411217578308168,0.031671878656353854,0.0005283843426336465,0.5283843426336465,1,159919,0.5104235964788564,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.12935883044068386,0.08372647794786658,0.045632352492817274
2025-07-25,-0.00416903980121254,-0.01743395253314284,0.031143494313720207,-0.017221745810452913,0.00021220672268992943,0.21220672268992943,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.16453101075466292,0.07920837912767409,0.08532263162698883
2025-07-28,0.0032497545984484233,0.012368679163723625,-0.01743395253314284,0.012683591830446109,0.0003149126667224838,0.3149126667224838,1,510050,0.5100222301264206,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.14422863238979322,0.08271554152042837,0.06151309086936485
2025-07-29,0.004562334414987351,0.016392811528378612,0.012368679163723625,0.01659373763053642,0.00020092610215780582,0.20092610215780582,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.15838122923376896,0.08765525189714873,0.07072597733662023
2025-07-30,-0.0011574952619873985,-0.0030980739413068482,0.016392811528378612,-0.002907194144256933,0.00019087979704991552,0.1908797970499155,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.17737035440260973,0.08639629609640198,0.09097405830620775
2025-07-31,-0.01728498792059721,-0.05863100893369664,-0.0030980739413068482,-0.05844967312649922,0.00018133580719741974,0.18133580719741973,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.17372277398836777,0.06761794924139419,0.10610482474697358
2025-08-01,-0.004978719619483429,-0.01752864332458607,-0.05863100893369664,-0.017356374307748522,0.0001722690168375486,0.17226901683754858,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.10490622354097257,0.06230257881139334,0.042603644729579226
2025-08-04,0.0040985040726426725,0.01260102407430143,-0.01752864332458607,0.012764679640297101,0.00016365556599567133,0.16365556599567133,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.08553871644140743,0.06665643025703072,0.018882286184376706
2025-08-05,0.007330666009066511,0.022133309561151396,0.01260102407430143,0.022288782348847284,0.0001554727876958877,0.15547278769588768,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.09921761594087197,0.07447573229366822,0.024741883647203755
2025-08-06,0.0033525333621297893,0.008281741272603192,0.022133309561151396,0.008429440420914286,0.0001476991483110933,0.1476991483110933,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.1235469397095621,0.07807794803298163,0.04546899167658047
2025-08-07,-0.00026399051699471654,-0.00024371512581454453,0.008281741272603192,-0.00010340093491900595,0.00014031419089553858,0.14031419089553857,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.13285186477186195,0.07779334567811969,0.055058519093742264
2025-08-08,-0.002475569844933745,-0.006551069246753469,-0.00024371512581454453,-0.006417770765402707,0.00013329848135076161,0.1332984813507616,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.13257577163710987,0.07512519297248876,0.05745057866462111
2025-08-11,0.006219240796923042,0.01689930961939846,-0.006551069246753469,0.01760667222290531,0.000707362603506849,0.707362603506849,1,159361,0.5308408855931123,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.12515618932992,0.08181165543442304,0.04334453389549697
2025-08-12,0.003950634853296359,0.011804960223436427,0.01689930961939846,0.012441656031066171,0.0006366958076297444,0.6366958076297444,1,512050,0.5875407923053124,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.14417055214358898,0.08608549826508449,0.05808505387850449
2025-08-13,0.008598082981559646,0.031008410324435548,0.011804960223436427,0.031525269199842554,0.0005168588754070043,0.5168588754070043,1,159351,0.5471633421602734,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.15767744000047146,0.09542375150423643,0.06225368849623503
2025-08-14,-0.0013248661328490174,-0.006747898805631765,0.031008410324435548,-0.006213585626091091,0.0005343131795406741,0.5343131795406741,1,159919,0.5875407923053124,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.19357517708334804,0.09397246167475015,0.09960271540859789
2025-08-15,0.009635304852657456,0.03679757967784959,-0.006747898805631765,0.03728649126095921,0.0004889115831096161,0.48891158310961613,1,510050,0.5471633421602734,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.18552105257147566,0.10451321984339845,0.08100783272807721
2025-08-18,0.007978359298851462,0.030411921302176924,0.03679757967784959,0.030745610426264485,0.00033368912408756154,0.3336891240875615,1,159919,0.5875407923053124,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.22914535796324276,0.11332542316164029,0.11581993480160246
2025-08-19,-0.00619469778432391,-0.02521922671689791,0.030411921302176924,-0.024997054207086696,0.00022217250981121397,0.22217250981121398,1,159919,0.588360529230008,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.266526029858557,0.10642870862954945,0.16009732122900755
2025-08-20,0.0133460404952149,0.0497679404594538,-0.02521922671689791,0.05010086034245765,0.0003329198830038538,0.3329198830038538,1,510050,0.5412873458267338,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.23458522276870153,0.12119515097998756,0.11339007178871396
2025-08-21,0.0024244972984105995,0.010643141427953279,0.0497679404594538,0.010848140624768812,0.000204999196815534,0.204999196815534,1,159919,0.4938830626503886,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.2960279866275757,0.12391348559452964,0.17211450103304604
2025-08-22,0.023567983926503527,0.08522101310984542,0.010643141427953279,0.08541049098943868,0.0001894778795932596,0.1894778795932596,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.3098217957838385,0.15040186055780214,0.15941993522603637
2025-08-25,0.020104116095880004,0.06879775144476064,0.08522101310984542,0.06897775543037424,0.00018000398561359652,0.1800039856135965,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.4214461362138944,0.1735296731193725,0.24791646309452187
2025-08-26,-0.0040191992519743175,-0.01486900310533029,0.06879775144476064,-0.014697999318997373,0.00017100378633291675,0.17100378633291674,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.5192384341852532,0.16881302353500138,0.3504254106502518
2025-08-27,-0.014780440984871496,-0.04588186286643255,-0.01486900310533029,-0.045719409269416283,0.00016245359701627077,0.16245359701627077,0,,,ema_ab0.6_as0.05_top1_p0.49_sent1.6_trend_fee0.001,0.4966488731896157,0.15153745161829302,0.3451114215713227
