code,name,family_id,start_date,end_date,history_rows,history_years,trailing_horizon_return,price_max_drawdown,horizon_days,observations,win_rate,avg_forward_return,median_forward_return,volatility,sharpe_like,best_forward_return,worst_forward_return,positive_avg_return,negative_avg_return
510500,中证500ETF南方,CSI_500,2014-05-21,2026-06-02,2260,12.032854209445585,-0.002846975088967918,-0.6479197994987469,20,2240,0.5526785714285715,0.013219261843995342,0.007764676865738118,0.0886523631401459,0.5293003252657499,0.40251384108933097,-0.4576414595452142,0.0690146847280672,-0.055717597966863895
510510,中证500ETF广发,CSI_500,2013-05-24,2026-06-03,3165,13.026694045174539,-0.02300949598246904,-0.6485652576365319,20,3145,0.5516693163751988,0.009187256646661061,0.007793472966390658,0.07597521535165334,0.42923900688839267,0.38963963963963955,-0.4472150259067358,0.056932416267455925,-0.04956299295765035
510580,中证500ETF易方达,CSI_500,2015-09-14,2026-06-03,1909,10.718685831622176,-0.023616734143049878,-0.47492163009404387,20,1889,0.5219692959237692,0.00853161260548742,0.003920287487749086,0.07108869578528215,0.42600613468853477,0.36547567800258296,-0.2756671899529043,0.057429022351587915,-0.04486024344064225
512500,中证500ETF华夏,CSI_500,2015-05-29,2026-06-03,2012,11.014373716632443,-0.023153942428035035,-0.6391194514615662,20,1992,0.49899598393574296,0.0026332101255217956,0.0,0.07983411272277442,0.11707988470303614,0.3259842519685039,-0.4568324757004002,0.05853026212010561,-0.05303980558852261
159922,中证500ETF嘉实,CSI_500,2014-05-23,2026-06-03,2261,12.030116358658454,0.009295352323838157,-0.654025974025974,60,2201,0.5479327578373466,0.03887328028307042,0.009036144578313365,0.1652408599218373,0.48212359746904127,0.8177315502724118,-0.49143017701601577,0.14286910333131186,-0.08717592835630565
510500,中证500ETF南方,CSI_500,2014-05-21,2026-06-02,2260,12.032854209445585,0.010700973908861489,-0.6479197994987469,60,2200,0.5454545454545454,0.038203952856468555,0.00956604585688381,0.1645902520908366,0.47569527236548875,0.849754624386561,-0.4866710013003901,0.140780910601144,-0.084888396437142
510510,中证500ETF广发,CSI_500,2013-05-24,2026-06-03,3165,13.026694045174539,0.012107453651154065,-0.6485652576365319,60,3105,0.5400966183574879,0.02750699557465809,0.008108108108108025,0.136844140469939,0.41194723925341586,0.7925624636839046,-0.4877483443708609,0.11281036740367469,-0.07267070369513239
510580,中证500ETF易方达,CSI_500,2015-09-14,2026-06-03,1909,10.718685831622176,0.011652295502213805,-0.47492163009404387,60,1849,0.5305570578691184,0.02041508298689198,0.005434782608695565,0.12023449587219863,0.3479739299976261,0.4889552238805972,-0.2739192062367116,0.10326429708073404,-0.07321980068368297
512500,中证500ETF华夏,CSI_500,2015-05-29,2026-06-03,2012,11.014373716632443,0.009920207030407635,-0.6391194514615662,60,1952,0.5066598360655737,0.011218903066500417,0.0009476057241851743,0.12645307332666975,0.18182167399526106,0.42731707317073186,-0.4780591532959597,0.10156363008232758,-0.08156503776283817
159922,中证500ETF嘉实,CSI_500,2014-05-23,2026-06-03,2261,12.030116358658454,0.18688293370944997,-0.654025974025974,120,2141,0.5749649696403549,0.06991374132215222,0.03660075725704681,0.22772732490017236,0.44489450955394483,1.1813285457809695,-0.3810408921933085,0.2095469822454682,-0.1189747417290587
510500,中证500ETF南方,CSI_500,2014-05-21,2026-06-02,2260,12.032854209445585,0.18846316980065048,-0.6479197994987469,120,2140,0.572429906542056,0.06865828122724237,0.03492285165101028,0.2267429036141814,0.4388022752424375,1.2375523499302004,-0.38212526389866297,0.20624205920864408,-0.11553858000468889
510510,中证500ETF广发,CSI_500,2013-05-24,2026-06-03,3165,13.026694045174539,0.1862527716186253,-0.6485652576365319,120,3045,0.5789819376026273,0.05160389596095386,0.02528089887640439,0.1881163797287009,0.397525988443872,1.0947867298578196,-0.3813637766121568,0.16178456961659857,-0.09991601640636405
510580,中证500ETF易方达,CSI_500,2015-09-14,2026-06-03,1909,10.718685831622176,0.1952092511013217,-0.47492163009404387,120,1789,0.5880380100614868,0.03959178404790871,0.031972454500737824,0.14866371404932352,0.38593106755133505,0.40892053973013476,-0.39992902767920513,0.1379877357913601,-0.10085942522496896
512500,中证500ETF华夏,CSI_500,2015-05-29,2026-06-03,2012,11.014373716632443,0.18496963562753033,-0.6391194514615662,120,1892,0.5433403805496829,0.025400603499729398,0.01676729443307301,0.15414088136112777,0.23880083702958757,0.43399999999999994,-0.36665463731504877,0.13854204822434163,-0.10921676360316573
159922,中证500ETF嘉实,CSI_500,2014-05-23,2026-06-03,2261,12.030116358658454,0.5013380909901874,-0.654025974025974,250,2011,0.5549477871705619,0.10443107568695191,0.048187444739168805,0.32604751245186786,0.3215726661363523,2.221757322175732,-0.48909090909090913,0.30488772351104293,-0.14552380584565774
510500,中证500ETF南方,CSI_500,2014-05-21,2026-06-02,2260,12.032854209445585,0.4762908324552162,-0.6479197994987469,250,2010,0.5621890547263682,0.10337331655709371,0.04686400587616868,0.32977268888690486,0.31471977403162504,2.2587389741914405,-0.47530612244897963,0.2983079488879946,-0.146940472685995
510510,中证500ETF广发,CSI_500,2013-05-24,2026-06-03,3165,13.026694045174539,0.49524874231414184,-0.6485652576365319,250,2915,0.5780445969125214,0.10323672180357543,0.04569115095430876,0.30670911549467494,0.33793859017523725,2.0205032618825722,-0.49247648902821317,0.2730142937283124,-0.1293447486786862
510580,中证500ETF易方达,CSI_500,2015-09-14,2026-06-03,1909,10.718685831622176,0.5125435540069687,-0.47492163009404387,250,1659,0.5702230259192285,0.07836366080789106,0.05726204019719372,0.236138302918695,0.3331797089441017,0.7112394491337184,-0.37564196625091706,0.24402222418640723,-0.14143016942503503
512500,中证500ETF华夏,CSI_500,2015-05-29,2026-06-03,2012,11.014373716632443,0.49568827850526986,-0.6391194514615662,250,1762,0.5334846765039728,0.05202622928979348,0.026665522462802294,0.21923871130817732,0.23825135324872507,0.7051177904142973,-0.4826777336701552,0.21701290883037988,-0.13664466945491605
159800,中证800ETF鹏华,CSI_800,2024-07-12,2026-06-03,457,1.891854893908282,-0.0019854401058900795,-0.16015936254980068,5,452,0.5730088495575221,0.004827494200912462,0.005077712573968163,0.03129222215520661,1.095218129414828,0.2858606557377048,-0.09800796812749002,0.021407404990967143,-0.01742223064169978
515800,中证800ETF汇添富,CSI_800,2019-12-16,2026-06-03,1236,6.464065708418891,-0.0007347538574576928,-0.3319362950544845,5,1231,0.5312753858651503,0.002285865392110334,0.00219780219780219,0.0316680515247647,0.5124418351754532,0.29039812646370033,-0.1994970662196145,0.022098082032040948,-0.020170269239630775
515810,中证800ETF易方达,CSI_800,2019-10-25,2026-06-03,1601,6.606433949349761,-0.0005574136008918984,-0.3669432035737077,5,1596,0.5344611528822055,0.0024050884886494747,0.002397169749882355,0.028599380630184263,0.5970211272022122,0.34611786716557535,-0.13968033356497567,0.020640674345789322,-0.0185302476299781
159800,中证800ETF鹏华,CSI_800,2024-07-12,2026-06-03,457,1.891854893908282,0.003326679973386648,-0.16015936254980068,20,437,0.6270022883295194,0.02083873721710295,0.015597920277296451,0.05908274822255173,1.2519759388075107,0.2978283350568769,-0.10144927536231885,0.05164677642898939,-0.03094900967895156
515800,中证800ETF汇添富,CSI_800,2019-12-16,2026-06-03,1236,6.464065708418891,0.00591715976331364,-0.3319362950544845,20,1216,0.5320723684210527,0.008803985135881159,0.004734848484848508,0.060150903717404586,0.5195440991323823,0.3056872037914693,-0.176068376068376,0.049453468016635825,-0.03741783458968698
515810,中证800ETF易方达,CSI_800,2019-10-25,2026-06-03,1601,6.606433949349761,0.007303370786516883,-0.3669432035737077,20,1581,0.5325743200506009,0.009510417916420714,0.004747774480712064,0.05429275192926973,0.6217889773293915,0.35754716981132084,-0.13684210526315777,0.04640899636823274,-0.032530993526645215
159800,中证800ETF鹏华,CSI_800,2024-07-12,2026-06-03,457,1.891854893908282,0.050139275766016844,-0.16015936254980068,60,397,0.7204030226700252,0.06240460161360491,0.03673469387755102,0.08144915601930343,1.5701989107226142,0.28034371643394196,-0.08047808764940234,0.09451214589424195,-0.020322944911279717
515800,中证800ETF汇添富,CSI_800,2019-12-16,2026-06-03,1236,6.464065708418891,0.050193050193050315,-0.3319362950544845,60,1176,0.5178571428571429,0.025028971554400006,0.004302148770485514,0.10131708128851369,0.5062732482595039,0.3587223587223589,-0.1579430670339761,0.09869416574296495,-0.05409290368516975
515810,中证800ETF易方达,CSI_800,2019-10-25,2026-06-03,1601,6.606433949349761,0.06283343212803794,-0.3669432035737077,60,1541,0.5632706035042181,0.02693049503048443,0.01070472792149868,0.09592240371691073,0.5753722717264305,0.36516264428121725,-0.2187499999999999,0.08799232997473569,-0.051823847809946616
159800,中证800ETF鹏华,CSI_800,2024-07-12,2026-06-03,457,1.891854893908282,0.11045655375552266,-0.16015936254980068,120,337,0.8041543026706232,0.11342130315685788,0.11647972389991379,0.0919742975532826,1.7870545128519237,0.2979127134724857,-0.09003984063745019,0.14742914811008342,-0.02621696930259859
515800,中证800ETF汇添富,CSI_800,2019-12-16,2026-06-03,1236,6.464065708418891,0.1120196238757154,-0.3319362950544845,120,1116,0.5609318996415771,0.05329460393763484,0.019847097020142535,0.13576971411507144,0.5688398102868844,0.40962288686605985,-0.2405172413793103,0.14846130047839085,-0.06828570633688201
515810,中证800ETF易方达,CSI_800,2019-10-25,2026-06-03,1601,6.606433949349761,0.1312302839116719,-0.3669432035737077,120,1481,0.5867656988521269,0.05371114014712639,0.025483304042179356,0.13173572148224302,0.5908407822735497,0.43237250554323725,-0.22698524244553753,0.13692251112460635,-0.06444356798919727
159800,中证800ETF鹏华,CSI_800,2024-07-12,2026-06-03,457,1.891854893908282,0.3147340889276373,-0.16015936254980068,250,207,1.0,0.2684412440416328,0.2578397212543555,0.089422813016388,3.013916258548735,0.5053418803418803,0.07649402390438254,0.2684412440416328,
515800,中证800ETF汇添富,CSI_800,2019-12-16,2026-06-03,1236,6.464065708418891,0.3438735177865613,-0.3319362950544845,250,986,0.5496957403651116,0.07025258523018808,0.0775805213214158,0.172541046942889,0.4087898910841678,0.5501222493887532,-0.23809523809523814,0.20520830866164144,-0.09449066274244187
515810,中证800ETF易方达,CSI_800,2019-10-25,2026-06-03,1601,6.606433949349761,0.3824209714726292,-0.3669432035737077,250,1351,0.5462620281273131,0.09207043954221089,0.058394160583941535,0.21625794695548747,0.42744319443435186,0.6592178770949721,-0.24809424809424818,0.2559156274515344,-0.10518526792447874
159136,A50ETF广发,CSI_A50,2025-12-25,2026-06-03,103,0.4380561259411362,0.012322274881516604,-0.0778097982708933,5,98,0.5306122448979592,0.0025976525401764333,0.0019442295211130611,0.019413030736553188,0.9499548968941935,0.06211180124223614,-0.04477611940298498,0.017195818283423182,-0.013904621778276413
159390,中证A50ETF国联,CSI_A50,2025-04-09,2026-06-03,279,1.1498973305954825,0.012529365700861383,-0.07735247208931417,5,274,0.6313868613138686,0.005139540100333826,0.005804750822115734,0.017337337576294794,2.1045396952013102,0.06341045415595548,-0.04459124690338567,0.01551083316932906,-0.012625150007945136
159591,A50ETF富国,CSI_A50,2024-03-18,2026-06-03,535,2.209445585215606,0.012702893436838503,-0.16693037974683556,5,530,0.5547169811320755,0.0037724771473214205,0.003065870195700371,0.02933371625183298,0.9130084545116153,0.29508196721311486,-0.10838607594936711,0.019288949729052915,-0.015557365814666118
159592,A50ETF银华,CSI_A50,2024-03-18,2026-06-03,535,2.209445585215606,0.015162454873646203,-0.1701444622792937,5,530,0.5490566037735849,0.0036317019114665526,0.0031746067294943225,0.029210333663269646,0.8826508524421918,0.2867883995703544,-0.1035313001605136,0.019263076999394262,-0.015400641814838733
159593,中证A50ETF平安,CSI_A50,2024-03-12,2026-06-03,539,2.2258726899383983,0.012747875354107707,-0.16810683424980355,5,534,0.5449438202247191,0.0035526181369037375,0.0028577401995123486,0.029213347697394965,0.8633412050348515,0.2950152594099693,-0.10840534171249006,0.019368351175560284,-0.015387210316796077
159136,A50ETF广发,CSI_A50,2025-12-25,2026-06-03,103,0.4380561259411362,0.010406811731315191,-0.0778097982708933,20,83,0.5060240963855421,0.00959698853694386,0.0009960159362549792,0.03607108173163134,0.9444110983607796,0.09720785935884169,-0.04270109235352526,0.03631494964926833,-0.017772630163486087
159390,中证A50ETF国联,CSI_A50,2025-04-09,2026-06-03,279,1.1498973305954825,0.012529365700861383,-0.07735247208931417,20,259,0.7027027027027027,0.020426675816325082,0.018410041841004254,0.03232025275289425,2.2434077745026735,0.09401709401709413,-0.04358552631578938,0.03613725598236248,-0.016707422757945137
159591,A50ETF富国,CSI_A50,2024-03-18,2026-06-03,535,2.209445585215606,0.014134275618374659,-0.16693037974683556,20,515,0.570873786407767,0.015285497043041071,0.0097159940209266,0.053307685425131694,1.0178294477778764,0.313929313929314,-0.07712532865907107,0.04528903666239532,-0.024628714034289914
159592,A50ETF银华,CSI_A50,2024-03-18,2026-06-03,535,2.209445585215606,0.01223902087832962,-0.1701444622792937,20,515,0.566990291262136,0.014694402250961247,0.00873362445414827,0.052533106601389684,0.9928968040052553,0.2992700729927007,-0.08576480990274093,0.044653245367597134,-0.024534217435396063
159593,中证A50ETF平安,CSI_A50,2024-03-12,2026-06-03,539,2.2258726899383983,0.012747875354107707,-0.16810683424980355,20,519,0.5549132947976878,0.014510694165773556,0.0077989601386483365,0.05303377672988615,0.9712273538063609,0.31237113402061856,-0.08072916666666663,0.045689722225376816,-0.024361860298147395
159136,A50ETF广发,CSI_A50,2025-12-25,2026-06-03,103,0.4380561259411362,0.08097165991902844,-0.0778097982708933,60,43,0.7441860465116279,0.025385141104114935,0.03486055776892427,0.0356203076893934,1.4605168116403364,0.08904810644831129,-0.04446640316205541,0.043308311407545805,-0.026754990687683954
159390,中证A50ETF国联,CSI_A50,2025-04-09,2026-06-03,279,1.1498973305954825,0.08473154362416113,-0.07735247208931417,60,219,0.908675799086758,0.05752507118518993,0.04319478402607979,0.052401357567513594,2.249775958508365,0.18426103646833014,-0.03987240829346095,0.06539572721717672,-0.02078795633307857
159591,A50ETF富国,CSI_A50,2024-03-18,2026-06-03,535,2.209445585215606,0.0895975702353835,-0.16693037974683556,60,475,0.6568421052631579,0.042301320160960276,0.017382413087934534,0.0802456659859494,1.0803313542200539,0.30041152263374493,-0.10047468354430378,0.0806696763843859,-0.03113995064706913
159592,A50ETF银华,CSI_A50,2024-03-18,2026-06-03,535,2.209445585215606,0.08237105465742878,-0.1701444622792937,60,475,0.6526315789473685,0.04078435698765722,0.016417910447761308,0.07904343589476642,1.0574320140390423,0.2871900826446281,-0.093900481540931,0.07887109791297156,-0.030772550205357584
159593,中证A50ETF平安,CSI_A50,2024-03-12,2026-06-03,539,2.2258726899383983,0.08497723823975711,-0.16810683424980355,60,479,0.6283924843423799,0.04061274331371624,0.015255530129671957,0.08040488312558941,1.035153003222911,0.2989795918367346,-0.09505106048703849,0.08217704865422677,-0.029672964031753808
159136,A50ETF广发,CSI_A50,2025-12-25,2026-06-03,103,0.4380561259411362,,-0.0778097982708933,120,0,,,,,,,,,
159390,中证A50ETF国联,CSI_A50,2025-04-09,2026-06-03,279,1.1498973305954825,0.08838383838383845,-0.07735247208931417,120,159,0.9371069182389937,0.11542705609590624,0.12626728110599084,0.06961920314068333,2.402637320064134,0.27092050209205043,-0.03950617283950619,0.12412095588363255,-0.014112050741216043
159591,A50ETF富国,CSI_A50,2024-03-18,2026-06-03,535,2.209445585215606,0.08629825889477671,-0.16693037974683556,120,415,0.8457831325301205,0.09855918662935403,0.10963748894783376,0.08100596344431739,1.7631520501891633,0.27419354838709675,-0.10759493670886089,0.12236299600843271,-0.03198983043403063
159592,A50ETF银华,CSI_A50,2024-03-18,2026-06-03,535,2.209445585215606,0.07987711213517645,-0.1701444622792937,120,415,0.8361445783132531,0.09526945606797908,0.10572259941804063,0.07999085935312979,1.725929176721128,0.26710097719869696,-0.10112359550561789,0.12001611321217695,-0.03101127965314825
159593,中证A50ETF平安,CSI_A50,2024-03-12,2026-06-03,539,2.2258726899383983,0.0792452830188679,-0.16810683424980355,120,419,0.8233890214797136,0.09466768688959208,0.10535557506584703,0.08258285330030728,1.6611984953083148,0.27087794432548185,-0.10761979575805192,0.12198952657989595,-0.032711160315203026
159136,A50ETF广发,CSI_A50,2025-12-25,2026-06-03,103,0.4380561259411362,,-0.0778097982708933,250,0,,,,,,,,,
159390,中证A50ETF国联,CSI_A50,2025-04-09,2026-06-03,279,1.1498973305954825,0.24446583253128007,-0.07735247208931417,250,29,1.0,0.26912679382166543,0.27466937945066117,0.02877677917963467,9.389555198834056,0.31799163179916334,0.22243713733075432,0.26912679382166543,
159591,A50ETF富国,CSI_A50,2024-03-18,2026-06-03,535,2.209445585215606,0.23706896551724155,-0.16693037974683556,250,285,1.0,0.1989269590300819,0.18228105906313652,0.08256510326150202,2.418952728151753,0.4690170940170939,0.039556962025316444,0.1989269590300819,
159592,A50ETF银华,CSI_A50,2024-03-18,2026-06-03,535,2.209445585215606,0.22367275892080052,-0.1701444622792937,250,285,1.0,0.19151320861327087,0.1745325022261799,0.08024074117947985,2.3962607101288564,0.4543501611170784,0.040930979133226186,0.19151320861327087,
159593,中证A50ETF平安,CSI_A50,2024-03-12,2026-06-03,539,2.2258726899383983,0.2264150943396226,-0.16810683424980355,250,289,1.0,0.19291616315435656,0.17600700525394042,0.08150603384399224,2.3763429710126633,0.46341463414634143,0.03770620581304018,0.19291616315435656,
159338,中证A500ETF国泰,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,-0.0007656967840735662,-0.14833005893909623,5,392,0.625,0.004434922990462913,0.007181518130202069,0.02275959696317064,1.383365001723275,0.06432246998284752,-0.09593326381647549,0.018088512394267158,-0.018321059349210838
159353,中证A500ETF景顺,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.006813020439061512,-0.1428571428571428,5,392,0.6224489795918368,0.0044655990033992295,0.006595445518720933,0.022513352053916552,1.4081691568720796,0.06366723259762308,-0.09165808444902157,0.018049520889433648,-0.017929515457360216
159358,中证A500ETF大成,CSI_A500,2024-11-29,2026-06-03,364,1.5085557837097878,-0.0021459227467810482,-0.13060057197330788,5,359,0.6350974930362117,0.0045180382204317825,0.006862745098039191,0.022155739953017405,1.447701117553201,0.0668859649122806,-0.10588235294117643,0.01730664512520192,-0.01773999517107655
560510,中证A500ETF泰康,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,-0.0023455824863173325,-0.1479229989868288,5,392,0.6224489795918368,0.0045536521086221495,0.007018546009290083,0.022974890522768535,1.4070893170467456,0.06326889279437609,-0.09472551130247586,0.018409901658186397,-0.018290434986605392
560530,中证A500ETF摩根,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,-0.0037907505686125553,-0.1533203125,5,392,0.6326530612244898,0.004495403173808041,0.0069460051751678575,0.02317408114411117,1.3771504639892453,0.06458333333333344,-0.10062240663900412,0.01815828827712826,-0.019035121170799005
159338,中证A500ETF国泰,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.004618937644341736,-0.14833005893909623,20,377,0.6472148541114059,0.017112933471190445,0.018965517241379404,0.04378636387453446,1.3873014899597884,0.1273445212240869,-0.10618556701030923,0.042956339341681804,-0.030299029178432794
159353,中证A500ETF景顺,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.012947448591013044,-0.1428571428571428,20,377,0.6445623342175066,0.01710919713540098,0.018867924528301883,0.04351123861435219,1.3957687048388145,0.1259765625,-0.10274669379450663,0.042929992322567584,-0.029715080704013092
159358,中证A500ETF大成,CSI_A500,2024-11-29,2026-06-03,364,1.5085557837097878,0.005767844268204758,-0.13060057197330788,20,344,0.6715116279069767,0.019007010553054975,0.02299016512676244,0.044597905598593744,1.5128108285914923,0.1281337047353761,-0.11798839458413923,0.04396549382672954,-0.032014313661270916
560510,中证A500ETF泰康,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.00789889415481837,-0.1479229989868288,20,377,0.6472148541114059,0.0175437276398701,0.01948051948051943,0.04459412821376234,1.3964631206098177,0.12817904374364186,-0.10721868365180465,0.04389323361336901,-0.03079671940925573
560530,中证A500ETF摩根,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.004587155963302836,-0.1533203125,20,377,0.649867374005305,0.017243074713313194,0.019433198380566674,0.04446409125018217,1.376545470851027,0.1256133464180571,-0.112589559877175,0.04329628402660301,-0.03111326075453533
159338,中证A500ETF国泰,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.054119547657512035,-0.14833005893909623,60,337,0.6973293768545994,0.05020543075137312,0.033117932148626794,0.07078346395575513,1.4535953691519958,0.22982635342185898,-0.06371490280777548,0.0810017917603947,-0.020746969612549127
159353,中证A500ETF景顺,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.06400000000000006,-0.1428571428571428,60,337,0.6943620178041543,0.0499271533791492,0.03205791106514999,0.06990009897194702,1.463806461178191,0.2260343087790111,-0.06070287539936092,0.08075377154645891,-0.020106134496098115
159358,中证A500ETF大成,CSI_A500,2024-11-29,2026-06-03,364,1.5085557837097878,0.06003039513677799,-0.13060057197330788,60,304,0.75,0.05838911123813065,0.04268136784915311,0.06933541429310182,1.725843435783116,0.22892720306513392,-0.07317073170731703,0.08342426518931079,-0.01671635061540976
560510,中证A500ETF泰康,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.056291390728476776,-0.1479229989868288,60,337,0.7002967359050445,0.05157840824041043,0.03239740820734327,0.0722257799571826,1.4635256556298109,0.2334384858044165,-0.062430323299888624,0.08280475776697133,-0.021386131247395274
560530,中证A500ETF摩根,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.055421686746987886,-0.1533203125,60,337,0.6943620178041543,0.05050517680797159,0.032743362831858525,0.07173144795158928,1.4429488737677245,0.23147208121827423,-0.06874328678839958,0.0820681518780772,-0.02120099956488967
159338,中证A500ETF国泰,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.12209802235597578,-0.14833005893909623,120,277,0.8014440433212996,0.12245639429292972,0.11363636363636376,0.10420150997905653,1.7030096253263856,0.3379469434832756,-0.07396449704142016,0.15936121368249798,-0.026504876697691165
159353,中证A500ETF景顺,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.13287904599659295,-0.1428571428571428,120,277,0.8050541516245487,0.12131226788632017,0.11327134404057482,0.1029179561535078,1.7081390299407009,0.33483146067415714,-0.07407407407407418,0.15719106732011653,-0.026853885331024056
159358,中证A500ETF大成,CSI_A500,2024-11-29,2026-06-03,364,1.5085557837097878,0.12864077669902918,-0.13060057197330788,120,244,0.9139344262295082,0.1439516558744606,0.1407736192436807,0.09196330138910133,2.2683588420650627,0.35307017543859653,-0.03632887189292544,0.15903835475308875,-0.01625471793192417
560510,中证A500ETF泰康,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.12621359223300965,-0.1479229989868288,120,277,0.7978339350180506,0.12574401718213307,0.11662075298438945,0.10678595449618794,1.7064078653065349,0.3458823529411763,-0.07621951219512191,0.16449908733547072,-0.02720009895871739
560530,中证A500ETF摩根,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.12307692307692308,-0.1533203125,120,277,0.8014440433212996,0.12315386925592836,0.11450381679389321,0.1056193853539685,1.6897173858355146,0.34717416378316024,-0.0772994129158513,0.16052090053556886,-0.027673057000075173
159338,中证A500ETF国泰,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.3693599160545644,-0.14833005893909623,250,147,1.0,0.28818157032233516,0.2807017543859651,0.07815597611556396,3.701981789584511,0.45593035908596313,0.11694747274529238,0.28818157032233516,
159353,中证A500ETF景顺,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.3796680497925313,-0.1428571428571428,250,147,1.0,0.2852801178827461,0.278118609406953,0.07842404177433789,3.6521831662421382,0.45483870967741935,0.11557296767874647,0.2852801178827461,
159358,中证A500ETF大成,CSI_A500,2024-11-29,2026-06-03,364,1.5085557837097878,0.3770977295162885,-0.13060057197330788,250,114,1.0,0.3116989884532144,0.30276524818020023,0.0734328927737413,4.261622944694856,0.4601226993865031,0.1897044804575787,0.3116989884532144,
560510,中证A500ETF泰康,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.3824485373781148,-0.1479229989868288,250,147,1.0,0.29648505499753347,0.287086446104589,0.08093666199135985,3.6777972485350157,0.46966292134831455,0.12155260469867213,0.29648505499753347,
560530,中证A500ETF摩根,CSI_A500,2024-10-15,2026-06-03,397,1.6317590691307324,0.37304075235109724,-0.1533203125,250,147,1.0,0.2901073350583157,0.2828077314343844,0.0793794218506327,3.6692816095992122,0.4582881906825569,0.11724137931034484,0.2901073350583157,
