period,family_id,horizon_days,period_start_date,period_end_date,observations,win_rate,avg_forward_return,median_forward_return,volatility,sharpe_like,best_forward_return,worst_forward_return,positive_avg_return,negative_avg_return
2014,CSI_500,250,2014-01-02,2014-12-31,551,1.0,0.7652841052282164,0.5379803395889187,0.49795234406702515,1.5429973428143866,2.2587389741914405,0.11670020120724334,0.7652841052282164,
2015,ALL,5,2015-01-05,2015-12-31,1926,0.5882658359293873,0.0037797184324231056,0.013279192832157949,0.0736512713765803,0.3643296098371665,0.2718232044198894,-0.30203045685279184,0.04997216679031056,-0.06221781497172127
2015,ALL,20,2015-01-05,2015-12-31,1926,0.5763239875389408,0.007024047092284301,0.031693698246217594,0.15932493050390537,0.1564908499885429,0.40251384108933097,-0.46749654218533887,0.12004589126169593,-0.1467189026969889
2015,ALL,60,2015-01-05,2015-12-31,1926,0.36863966770508827,0.004362484361818503,-0.10018415556891275,0.29929730449027453,0.029871410000804368,0.849754624386561,-0.49143017701601577,0.3431195088435293,-0.19343150197207515
2015,ALL,120,2015-01-05,2015-12-31,1926,0.1786085150571132,-0.11570849964469603,-0.1702217781134312,0.18295507795954152,-0.9164957211291054,0.5813648293963256,-0.3813637766121568,0.2102348735323025,-0.18658367055044034
2015,ALL,250,2015-01-05,2015-12-31,1926,0.1671858774662513,-0.14980322646786956,-0.13718021358342547,0.15231012079154904,-0.9874671816696667,0.22044444444444444,-0.49247648902821317,0.06335965135799523,-0.1925952755077252
2015,CSI_300,5,2015-01-05,2015-12-31,976,0.5625,0.0017854843277508986,0.012016870850351413,0.0682756202874679,0.18565457520514977,0.17981072555205047,-0.2836676217765043,0.047932572954755184,-0.05754648676411175
2015,CSI_300,20,2015-01-05,2015-12-31,976,0.5471311475409836,0.0018954110075424346,0.019601014793232507,0.14210926537038418,0.047344144858508984,0.2844036697247707,-0.4000889086463658,0.1093532309596102,-0.12792919499789693
2015,CSI_300,60,2015-01-05,2015-12-31,976,0.38114754098360654,-0.0027181838035027616,-0.10572733530019252,0.2750801573796577,-0.0202508940467702,0.6254626202812732,-0.48618406028773686,0.30655776293842896,-0.19319939603528852
2015,CSI_300,120,2015-01-05,2015-12-31,976,0.17315573770491804,-0.1300873136804416,-0.17924407349920624,0.15517316351108573,-1.2148648837131726,0.3124522536287242,-0.3555359505955006,0.1535317229470411,-0.18948213052064555
2015,CSI_300,250,2015-01-05,2015-12-31,976,0.1444672131147541,-0.158356053844892,-0.14201767964803647,0.14916584674811667,-1.0658486491382178,0.22044444444444444,-0.4735799207397622,0.057099585085028964,-0.19473838329293852
2015,CSI_500,5,2015-01-05,2015-12-31,950,0.6147368421052631,0.005828531575749499,0.014008086253369245,0.07874043750562126,0.5255046923200705,0.2718232044198894,-0.30203045685279184,0.05188952469394053,-0.06766769788059902
2015,CSI_500,20,2015-01-05,2015-12-31,950,0.6063157894736843,0.012293045848819103,0.0459633719733864,0.1751030095296219,0.24920179343900645,0.40251384108933097,-0.46749654218533887,0.12995887841675458,-0.16892492088682487
2015,CSI_500,60,2015-01-05,2015-12-31,950,0.35578947368421054,0.011636939234822246,-0.09609442632562165,0.32212563245241504,0.07403517844752819,0.849754624386561,-0.49143017701601577,0.3833590635083144,-0.1936605738443286
2015,CSI_500,120,2015-01-05,2015-12-31,950,0.18421052631578946,-0.10093616017218268,-0.1638157654532842,0.20662254119875018,-0.7079111097379478,0.5813648293963256,-0.3813637766121568,0.26499391609749784,-0.18356553223307825
2015,CSI_500,250,2015-01-05,2015-12-31,950,0.19052631578947368,-0.1410163217100023,-0.13101814870410383,0.15498347182074063,-0.9135120132042822,0.1809161916824995,-0.49247648902821317,0.06823627757063745,-0.19026823389439218
2016,ALL,5,2016-01-04,2016-12-30,2208,0.5289855072463768,0.0006496191756767015,0.001955868893321444,0.04259807355614227,0.10826401903465278,0.2500899604174165,-0.1824758842443731,0.026678933620811005,-0.028583303201166442
2016,ALL,20,2016-01-04,2016-12-30,2208,0.5679347826086957,0.007585296464203593,0.01137418045741434,0.06820882306835771,0.39474558019321376,0.23029645697758494,-0.26644736842105265,0.05100641171325273,-0.04949025754240817
2016,ALL,60,2016-01-04,2016-12-30,2208,0.7128623188405797,0.01439654816272879,0.028793710486397006,0.09916965769524058,0.2975118068403456,0.2669584245076586,-0.38404998162440285,0.06064691542420445,-0.10042691882396314
2016,ALL,120,2016-01-04,2016-12-30,2208,0.65625,0.006389077296346263,0.04569047389822578,0.15634778140833797,0.059218317860276024,0.3335892514395393,-0.5037821482602118,0.09998125120473135,-0.17228689107420708
2016,ALL,250,2016-01-04,2016-12-30,2208,0.473731884057971,-0.02518188664950803,-0.013402282062400184,0.18516306999200585,-0.1365413391769649,0.4278761061946903,-0.3816187594553707,0.14186994396281072,-0.17555728666713746
2016,CSI_1000,5,2016-11-04,2016-12-30,41,0.3170731707317073,-0.02868608727296268,-0.008349900596421489,0.0579302000901526,-3.5154550968102893,0.02901512055578248,-0.1824758842443731,0.013660804779127737,-0.04834714429714752
2016,CSI_1000,20,2016-11-04,2016-12-30,41,0.0,-0.1368338076648334,-0.10069827269386256,0.08270287953538345,-5.872973669489601,-0.003016591251885359,-0.2560289389067524,,-0.1368338076648334
2016,CSI_1000,60,2016-11-04,2016-12-30,41,0.0,-0.343284262296605,-0.3495691270138629,0.027479737119884468,-25.601532643023056,-0.2765089722675367,-0.38404998162440285,,-0.343284262296605
2016,CSI_1000,120,2016-11-04,2016-12-30,41,0.0,-0.44714579776044805,-0.4368546465448768,0.026979115637335356,-24.01768205795076,-0.4003215434083601,-0.5037821482602118,,-0.44714579776044805
2016,CSI_1000,250,2016-11-04,2016-12-30,41,0.0,-0.30510313475107914,-0.3041006902151848,0.02942855128265487,-10.408977092946675,-0.2628205128205129,-0.3816187594553707,,-0.30510313475107914
2016,CSI_300,5,2016-01-04,2016-12-30,976,0.5430327868852459,0.004661690967673421,0.0028107071981372522,0.0451240292912028,0.7334168368059496,0.2500899604174165,-0.13165365507452098,0.030059357763002666,-0.025519392892246983
2016,CSI_300,20,2016-01-04,2016-12-30,976,0.6465163934426229,0.02389633449043334,0.024745387254504703,0.06825224555050997,1.2427953415635196,0.23029645697758494,-0.21846689895470395,0.060052440132873336,-0.04223265872805837
2016,CSI_300,60,2016-01-04,2016-12-30,976,0.8811475409836066,0.05836562345177093,0.04979074475585943,0.059969302000393125,1.9945860631524879,0.2669584245076586,-0.11603974449964516,0.07006336251358784,-0.028358993730664816
2016,CSI_300,120,2016-01-04,2016-12-30,976,0.8637295081967213,0.08892775821380225,0.08765336659008172,0.08571223151487628,1.5035026211475844,0.3335892514395393,-0.12170037709976,0.11066516854656684,-0.04885146667732978
2016,CSI_300,250,2016-01-04,2016-12-30,976,0.8872950819672131,0.13799030929393294,0.13818269385240844,0.10005695891282407,1.3846230437912317,0.4278761061946903,-0.08830631252155918,0.15971430260990588,-0.03303676535727246
2016,CSI_500,5,2016-01-04,2016-12-30,1191,0.5247691015952981,-0.0016283137416991033,0.0014869888475836923,0.039140120537326566,-0.2953460707497559,0.10608586911213003,-0.18063704945515513,0.02408311102813949,-0.030019904697792962
2016,CSI_500,20,2016-01-04,2016-12-30,1191,0.5230898404701931,-0.0008096572253931464,0.004224608343601499,0.05971429315360941,-0.048129147874869146,0.15923301375573162,-0.26644736842105265,0.041844222415049516,-0.04759375408454064
2016,CSI_500,60,2016-01-04,2016-12-30,1191,0.5994962216624685,-0.009322095206937414,0.012201073694485087,0.09331839466267723,-0.20472501904124626,0.1756906077348066,-0.2739192062367116,0.049304976352958337,-0.09707834068652979
2016,CSI_500,120,2016-01-04,2016-12-30,1191,0.5088161209068011,-0.04563680238300594,0.002354326074161195,0.15460297940723391,-0.4277667218052272,0.24955985915492973,-0.39992902767920513,0.08511897014999979,-0.18108637187873494
2016,CSI_500,250,2016-01-04,2016-12-30,1191,0.15113350125944586,-0.14926189678270196,-0.16276346604215453,0.12416046022155318,-1.2069684242461935,0.22971114167812945,-0.37564196625091706,0.05601875180511947,-0.1858103802108007
2017,ALL,5,2017-01-03,2017-12-29,244,0.5532786885245902,0.0004424872599305134,0.0017311027114284006,0.019526516117528488,0.16087600575532024,0.0478234212139792,-0.05678591709256098,0.014244538520382287,-0.016651796411271222
2017,ALL,20,2017-01-03,2017-12-29,244,0.610655737704918,0.0030446179080166748,0.009481673099559162,0.036613113476957435,0.29517624821854926,0.0711220110361741,-0.1099505222649807,0.02677378931005274,-0.03417271408043989
2017,ALL,60,2017-01-03,2017-12-29,244,0.4180327868852459,-0.005288030753534989,-0.0173669685812754,0.06266420001039882,-0.1729414586681433,0.12385039852850999,-0.15156507413509057,0.05882887128151445,-0.05134383362378177
2017,ALL,120,2017-01-03,2017-12-29,244,0.46311475409836067,-0.016294968037819626,-0.004055175163095892,0.06876763296972072,-0.3433832323516697,0.13883677298311436,-0.17269544924154023,0.04404128785528834,-0.06834074602195092
2017,ALL,250,2017-01-03,2017-12-29,244,0.09016393442622951,-0.15622990143091975,-0.14782941848477255,0.12328729356055085,-1.2722606818754985,0.06426426426426435,-0.3869752421959096,0.02648959465154407,-0.1743372388805333
2017,CSI_500,5,2017-01-03,2017-12-29,244,0.5532786885245902,0.0004424872599305134,0.0017311027114284006,0.019526516117528488,0.16087600575532024,0.0478234212139792,-0.05678591709256098,0.014244538520382287,-0.016651796411271222
2017,CSI_500,20,2017-01-03,2017-12-29,244,0.610655737704918,0.0030446179080166748,0.009481673099559162,0.036613113476957435,0.29517624821854926,0.0711220110361741,-0.1099505222649807,0.02677378931005274,-0.03417271408043989
2017,CSI_500,60,2017-01-03,2017-12-29,244,0.4180327868852459,-0.005288030753534989,-0.0173669685812754,0.06266420001039882,-0.1729414586681433,0.12385039852850999,-0.15156507413509057,0.05882887128151445,-0.05134383362378177
2017,CSI_500,120,2017-01-03,2017-12-29,244,0.46311475409836067,-0.016294968037819626,-0.004055175163095892,0.06876763296972072,-0.3433832323516697,0.13883677298311436,-0.17269544924154023,0.04404128785528834,-0.06834074602195092
2017,CSI_500,250,2017-01-03,2017-12-29,244,0.09016393442622951,-0.15622990143091975,-0.14782941848477255,0.12328729356055085,-1.2722606818754985,0.06426426426426435,-0.3869752421959096,0.02648959465154407,-0.1743372388805333
2018,ALL,5,2018-01-02,2018-12-28,1621,0.39358420727945714,-0.009425041919703513,-0.00898587933247752,0.03637820882441418,-1.8393198046167614,0.08262711864406769,-0.16391119508738783,0.025547555943879443,-0.03212343198782755
2018,ALL,20,2018-01-02,2018-12-28,1621,0.2745219000616903,-0.03191371511078278,-0.031671159029649565,0.0566470172228284,-1.999795512916248,0.1711711711711712,-0.1922348484848485,0.03527894456620633,-0.05733950895114006
2018,ALL,60,2018-01-02,2018-12-28,1621,0.31523750771128933,-0.023162897614216457,-0.060197008391098095,0.13953119925820504,-0.34020931907941293,0.4290856731461483,-0.24927870744373926,0.14509270965026666,-0.10062110960714518
2018,ALL,120,2018-01-02,2018-12-28,1621,0.5515114127082048,0.028947164546572538,0.06777316735822958,0.1903686725651299,0.22035362306516298,0.5022865853658536,-0.30378973105134466,0.183415930174801,-0.16100479758772765
